id,Stad,Property type,Region,Subtype,Price,Type of sale,Construction year,Bedroom Count,Habitable surface,Kitchen type,Furnished,Fireplace,Terrace,Garden,Garden surface,Facades,SwimmingPool,Condition,EPC score
10613518,Chaudfontaine Vaux-sous-Chèvremont,URBAN,WALLONIE,HOUSE,139000,residential_sale,1887,2,130,NOT_INSTALLED,0,0,0,1,230,2,0,TO_RENOVATE,G
10451095,Sprimont,ISOLATED,WALLONIE,FARMHOUSE,139000,residential_sale,1850,4,300,NOT_INSTALLED,0,0,1,0,157,2,0,TO_RESTORE,0
10631098,Verviers,0,WALLONIE,HOUSE,139000,residential_sale,1918,5,246,SEMI_EQUIPPED,0,1,0,0,182,2,0,0,G
10492492,Huy,0,WALLONIE,HOUSE,149000,residential_sale,0,4,169,INSTALLED,0,1,0,0,114,2,0,GOOD,E
10529126,La Louvière Houdeng-Goegnies,0,WALLONIE,HOUSE,145000,residential_sale,1899,2,111,SEMI_EQUIPPED,0,0,1,0,361,3,0,GOOD,D
10250602,La Louviere,0,WALLONIE,HOUSE,139000,residential_sale,1899,3,187,INSTALLED,0,0,1,0,187,2,0,TO_BE_DONE_UP,F
10565756,Trooz,URBAN,WALLONIE,HOUSE,159000,residential_sale,0,5,170,NOT_INSTALLED,0,0,0,1,415,3,0,TO_RENOVATE,G
10568341,Amay,0,WALLONIE,HOUSE,159000,residential_sale,1949,1,77,SEMI_EQUIPPED,0,1,1,0,0,2,0,JUST_RENOVATED,G
10171205,Huy,0,WALLONIE,HOUSE,149000,residential_sale,0,3,107,SEMI_EQUIPPED,0,1,1,0,80,2,0,GOOD,E
10572480,Manage,0,WALLONIE,HOUSE,139000,residential_sale,1899,5,166,INSTALLED,0,0,1,0,433,2,0,GOOD,F
10538310,Huy,0,WALLONIE,HOUSE,165000,residential_sale,0,3,100,NOT_INSTALLED,0,1,1,1,580,3,0,TO_BE_DONE_UP,G
10491444,La Louvière Maurage,0,WALLONIE,HOUSE,155000,residential_sale,1899,4,131,NOT_INSTALLED,0,0,1,0,180,2,0,GOOD,E
10347605,Vottem,0,WALLONIE,HOUSE,165000,residential_sale,0,2,61,0,0,1,0,1,233,2,0,JUST_RENOVATED,E
10489410,Ronse,URBAN,FLANDERS,HOUSE,165000,residential_sale,1900,5,258,SEMI_EQUIPPED,0,0,0,1,242,2,0,TO_BE_DONE_UP,E
10590684,Brakel,URBAN,FLANDERS,HOUSE,169999,residential_sale,1850,3,184,USA_INSTALLED,0,0,1,1,397,2,0,TO_RENOVATE,D
10453568,Wanze,0,WALLONIE,HOUSE,119000,residential_sale,0,2,114,SEMI_EQUIPPED,0,1,0,1,177,2,0,GOOD,F
10463255,LEVAL-TRAHEGNIES,0,WALLONIE,HOUSE,170000,residential_sale,1957,3,134,INSTALLED,0,1,1,0,595,4,0,GOOD,G
10645545,PIÉTRAIN,0,WALLONIE,HOUSE,179000,residential_sale,1850,3,150,0,0,1,0,0,630,3,0,TO_RESTORE,F
10353873,Liege,URBAN,WALLONIE,HOUSE,169000,residential_sale,0,4,110,INSTALLED,0,0,1,1,210,2,0,TO_BE_DONE_UP,C
10321184,Seraing,ISOLATED,WALLONIE,HOUSE,179000,residential_sale,0,3,90,INSTALLED,0,0,1,1,211,3,0,JUST_RENOVATED,D
10627859,HOLLOGNE-AUX-PIERRES,0,WALLONIE,HOUSE,175000,residential_sale,1938,2,76,0,0,1,1,1,212,2,0,GOOD,E
10671421,Kruishoutem,0,FLANDERS,HOUSE,425000,residential_sale,2023,3,202,0,0,0,0,1,213,0,0,0,0
10633062,Trooz,URBAN,WALLONIE,MIXED_USE_BUILDING,179000,residential_sale,0,3,170,SEMI_EQUIPPED,0,0,1,1,224,2,0,TO_BE_DONE_UP,D
10500819,La Louvière Houdeng-Goegnies,0,WALLONIE,MIXED_USE_BUILDING,179000,residential_sale,1899,2,132,SEMI_EQUIPPED,0,0,1,0,274,3,0,TO_BE_DONE_UP,F
10500662,Grace-Hollogne,URBAN,WALLONIE,HOUSE,159000,residential_sale,0,3,160,NOT_INSTALLED,0,0,0,1,307,3,0,TO_RENOVATE,E
10637449,Charleroi,0,WALLONIE,HOUSE,165000,residential_sale,0,3,150,SEMI_EQUIPPED,0,1,0,0,115,3,0,GOOD,E
10671419,Kruishoutem,0,FLANDERS,HOUSE,395000,residential_sale,2023,3,202,0,0,0,0,1,213,0,0,0,0
10617840,BOIS-ET-BORSU,0,WALLONIE,COUNTRY_COTTAGE,175000,residential_sale,1850,3,119,INSTALLED,0,1,0,0,276,2,0,TO_BE_DONE_UP,E
10671417,Zingem,0,FLANDERS,HOUSE,449000,residential_sale,1967,5,322,0,0,0,1,0,286,0,0,0,A
10263690,Berchem,0,FLANDERS,APARTMENT,190000,residential_sale,1970,2,0,0,0,0,0,0,0,0,0,AS_NEW,D
10671415,Tessenderlo,0,FLANDERS,OTHER_PROPERTY,370000,residential_sale,0,0,0,0,0,0,0,0,2122,0,0,0,F
10671420,Kruishoutem,0,FLANDERS,HOUSE,405000,residential_sale,2023,3,212,0,0,0,0,1,220,0,0,0,0
10537938,Knokke-Heist,0,FLANDERS,APARTMENT,995000,residential_sale,0,2,80,INSTALLED,0,0,1,0,0,0,0,JUST_RENOVATED,A
10671410,Bilzen,0,FLANDERS,HOUSE_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671409,Izegem,0,FLANDERS,HOUSE,223000,residential_sale,1918,4,144,INSTALLED,0,0,0,1,216,0,0,AS_NEW,E
10671418,Oudenaarde,0,FLANDERS,HOUSE,355000,residential_sale,1957,4,161,0,0,0,0,0,391,0,0,AS_NEW,D
10594899,Zwijndrecht,0,FLANDERS,TOWN_HOUSE,350000,residential_sale,0,3,0,0,0,0,0,1,0,0,0,AS_NEW,D
10671398,Leopoldsburg,0,FLANDERS,HOUSE,349000,residential_sale,1962,3,165,INSTALLED,0,0,1,1,1850,0,0,AS_NEW,B
10199650,Knokke-Heist,0,FLANDERS,APARTMENT,179000,residential_sale,0,2,0,0,0,0,0,0,0,0,0,AS_NEW,E
10671405,Kinrooi,COUNTRY,FLANDERS,HOUSE,460000,residential_sale,1997,5,231,0,0,0,0,1,1200,0,0,0,C
10671403,Nieuwkerken-Waas,0,FLANDERS,HOUSE,439000,residential_sale,1994,3,157,0,0,0,1,0,562,0,0,AS_NEW,C
10671402,Sint-Niklaas,0,FLANDERS,HOUSE,179000,residential_sale,1952,4,154,0,0,0,0,0,80,0,0,TO_RENOVATE,C
10608319,Leuven,0,FLANDERS,FLAT_STUDIO,195000,residential_sale,0,1,26,INSTALLED,0,0,0,0,0,0,0,0,C
10671394,Nieuwpoort,0,FLANDERS,VILLA,1195000,residential_sale,1986,3,304,INSTALLED,0,0,1,0,626,0,0,AS_NEW,C
10671393,Wenduine,URBAN,FLANDERS,APARTMENT,569000,residential_sale,2006,3,145,HYPER_EQUIPPED,0,0,1,1,0,0,0,AS_NEW,B
10671392,Kortrijk,URBAN,FLANDERS,HOUSE,249000,residential_sale,0,3,92,0,0,0,0,0,70,0,0,AS_NEW,B
10671387,Adegem,COUNTRY,FLANDERS,HOUSE,399593,residential_sale,0,3,0,0,0,0,0,0,225,0,0,0,0
10503098,Bredene,0,FLANDERS,APARTMENT,229000,residential_sale,2013,2,99,0,0,0,1,0,0,0,0,AS_NEW,B
10671386,Oostende,0,FLANDERS,FLAT_STUDIO,249000,residential_sale,1980,0,45,0,0,0,1,0,0,0,0,AS_NEW,C
10671390,Paal,0,FLANDERS,MANSION,690000,residential_sale,1931,5,450,INSTALLED,0,0,0,0,1895,0,0,TO_BE_DONE_UP,F
10671385,Bredene,0,FLANDERS,APARTMENT,310000,residential_sale,2002,3,103,INSTALLED,0,0,1,0,0,0,0,AS_NEW,C
10671384,Kortrijk,0,FLANDERS,HOUSE,195000,residential_sale,0,3,137,0,0,0,0,1,890,0,0,0,F
10671404,Hamont-Achel,COUNTRY,FLANDERS,HOUSE,435000,residential_sale,1968,4,231,0,0,0,0,1,609,0,0,AS_NEW,C
10671399,sant josep de sa talaia,0,0,APARTMENT,355000,residential_sale,1975,1,45,0,0,0,0,1,0,0,0,0,0
10621347,Amay,0,WALLONIE,HOUSE,185000,residential_sale,0,4,160,INSTALLED,0,1,1,1,841,4,0,GOOD,F
10671397,Leuven,0,FLANDERS,APARTMENT,375000,residential_sale,1977,2,88,0,0,0,0,0,0,0,0,0,E
10671383,Houthalen-Helchteren,0,FLANDERS,HOUSE,319500,residential_sale,1961,4,263,INSTALLED,0,0,0,0,1000,0,0,JUST_RENOVATED,C
10500820,La Louvière Haine-Saint-Pierre,0,WALLONIE,HOUSE,185000,residential_sale,1874,2,100,INSTALLED,0,0,1,0,350,3,0,JUST_RENOVATED,D
10182189,Vivegnis,0,WALLONIE,HOUSE,185000,residential_sale,0,4,190,0,0,1,1,0,190,2,0,GOOD,F
10590668,Manage-Bois-d'Haine,0,WALLONIE,VILLA,185000,residential_sale,1850,2,113,SEMI_EQUIPPED,0,0,1,0,260,3,0,GOOD,E
10631131,LANDENNE,COUNTRY,WALLONIE,HOUSE,180000,residential_sale,0,2,130,SEMI_EQUIPPED,0,1,1,1,633,2,0,TO_BE_DONE_UP,D
10580290,ENGIS,0,WALLONIE,HOUSE,195000,residential_sale,0,3,125,NOT_INSTALLED,0,1,1,1,1167,3,0,GOOD,D
10542893,Saint-Nicolas,0,WALLONIE,HOUSE,189000,residential_sale,1899,3,114,INSTALLED,0,1,1,0,74,2,0,GOOD,E
10281099,Frameries,0,WALLONIE,HOUSE,195000,residential_sale,0,4,135,USA_HYPER_EQUIPPED,0,0,1,1,212,2,0,AS_NEW,D
10606685,Willebroek,0,FLANDERS,HOUSE,199000,residential_sale,1915,3,110,SEMI_EQUIPPED,0,1,1,1,165,2,0,TO_BE_DONE_UP,E
10454973,Trooz,URBAN,WALLONIE,HOUSE,199000,residential_sale,0,3,160,INSTALLED,0,0,0,1,1092,2,0,TO_RENOVATE,E
10581589,Huy,0,WALLONIE,HOUSE,199000,residential_sale,0,2,142,SEMI_EQUIPPED,0,1,0,1,424,4,0,GOOD,G
10520638,Geraardsbergen,0,FLANDERS,HOUSE,199000,residential_sale,1961,2,125,SEMI_EQUIPPED,0,1,1,1,193,2,0,TO_RENOVATE,D
10613758,La Louviere,0,WALLONIE,HOUSE,199000,residential_sale,1918,4,177,INSTALLED,0,0,1,0,230,3,0,GOOD,F
10575696,Gent,0,FLANDERS,HOUSE,200000,residential_sale,1843,1,45,INSTALLED,0,1,0,0,25,2,0,TO_RESTORE,F
10485554,Riemst,COUNTRY,FLANDERS,HOUSE,199000,residential_sale,0,4,157,SEMI_EQUIPPED,0,1,1,1,605,3,0,GOOD,F
10647976,SINT-NIKLAAS,0,FLANDERS,HOUSE,219000,residential_sale,1935,4,155,0,0,1,0,0,115,2,0,TO_BE_DONE_UP,E
10548612,Grace-Hollogne,ISOLATED,WALLONIE,HOUSE,219000,residential_sale,1960,3,123,INSTALLED,0,0,1,1,678,2,0,AS_NEW,D
10534168,La Louvière Houdeng-Goegnies,0,WALLONIE,HOUSE,220000,residential_sale,1949,4,128,INSTALLED,0,0,1,0,130,2,0,GOOD,E
10647462,FLÉNU,0,WALLONIE,HOUSE,220000,residential_sale,1960,2,173,SEMI_EQUIPPED,0,1,0,1,3095,4,0,TO_BE_DONE_UP,F
10341715,LIBRAMONT,0,WALLONIE,HOUSE,220000,residential_sale,1930,6,100,SEMI_EQUIPPED,0,1,0,0,101,3,0,GOOD,D
10646625,PUURS,0,FLANDERS,HOUSE,225000,residential_sale,1968,3,132,INSTALLED,0,1,1,0,72,2,0,TO_BE_DONE_UP,D
10255062,Athus,0,WALLONIE,HOUSE,225000,residential_sale,1971,3,155,0,0,1,1,1,289,4,0,TO_RESTORE,G
10504597,Liège,0,WALLONIE,HOUSE,219000,residential_sale,0,4,270,SEMI_EQUIPPED,0,1,1,0,261,2,0,TO_BE_DONE_UP,B
10262030,Manhay,0,WALLONIE,HOUSE,228000,residential_sale,1960,4,290,NOT_INSTALLED,0,1,0,1,500,4,0,TO_RENOVATE,G
10621882,Seraing,0,WALLONIE,HOUSE,229000,residential_sale,1874,3,147,INSTALLED,0,1,1,1,763,2,0,GOOD,C
10572671,Trooz Fraipont,0,WALLONIE,HOUSE,229000,residential_sale,1969,4,147,HYPER_EQUIPPED,0,0,0,1,291,3,0,GOOD,D
10614945,Tubize,0,WALLONIE,HOUSE,235000,residential_sale,1970,4,187,SEMI_EQUIPPED,0,1,1,1,179,2,0,GOOD,E
10588714,SAINT-HUBERT,0,WALLONIE,HOUSE,200000,residential_sale,1850,6,212,INSTALLED,0,1,0,0,288,2,0,TO_BE_DONE_UP,C
10671382,Poperinge,0,FLANDERS,HOUSE,415000,residential_sale,2005,4,156,INSTALLED,0,0,0,1,461,4,0,0,B
10597080,Virton,URBAN,WALLONIE,HOUSE,229000,residential_sale,1970,4,155,SEMI_EQUIPPED,0,0,0,1,240,2,0,TO_BE_DONE_UP,D
10671378,Zwijndrecht,0,FLANDERS,APARTMENT,220000,residential_sale,1974,2,72,INSTALLED,0,0,0,1,0,0,0,0,B
10519408,Roeselare,0,FLANDERS,HOUSE,479299,residential_sale,0,3,164,HYPER_EQUIPPED,0,0,0,0,526,0,0,0,0
10666210,Vlezenbeek,0,FLANDERS,HOUSE,754339,residential_sale,0,3,164,HYPER_EQUIPPED,0,0,0,0,1518,0,0,0,0
10671372,Forest,0,BRUSSELS,APARTMENT,325000,residential_sale,1960,2,100,INSTALLED,0,0,1,0,0,0,0,AS_NEW,C
10578258,Sprimont Gomze-Andoumont,0,WALLONIE,HOUSE,229000,residential_sale,1969,4,147,HYPER_EQUIPPED,0,0,0,1,291,3,0,GOOD,D
10671374,Wevelgem,0,FLANDERS,HOUSE,219000,residential_sale,0,3,122,INSTALLED,0,0,0,1,405,0,0,AS_NEW,E
10671375,Knokke,0,FLANDERS,DUPLEX,645000,residential_sale,2002,2,115,INSTALLED,0,0,0,0,0,2,0,AS_NEW,C
10671370,Ham-sur-Sambre,0,WALLONIE,HOUSE,355000,residential_sale,2022,3,153,USA_HYPER_EQUIPPED,0,0,1,1,1288,0,0,0,B
10671362,Gent,URBAN,FLANDERS,APARTMENT,310000,residential_sale,0,1,63,0,0,0,0,0,0,0,0,AS_NEW,B
10528679,Zoutleeuw,0,FLANDERS,HOUSE,220000,residential_sale,1970,3,150,0,0,0,0,0,110,0,0,TO_BE_DONE_UP,D
10671358,Sint-Gillis-Dendermonde,0,FLANDERS,APARTMENT,199000,residential_sale,0,1,75,0,0,0,1,0,0,0,0,JUST_RENOVATED,B
10671371,Lonzée,COUNTRY,WALLONIE,HOUSE,395000,residential_sale,0,4,185,INSTALLED,0,0,1,1,2840,0,0,0,C
10671357,Hasselt,0,FLANDERS,HOUSE,429000,residential_sale,1955,3,195,0,0,0,0,0,246,0,0,0,C
10671359,Kruisem,0,FLANDERS,HOUSE,1190000,residential_sale,0,5,336,0,0,1,1,1,3145,0,0,GOOD,D
10671356,Putte,0,FLANDERS,HOUSE,335000,residential_sale,1959,4,156,INSTALLED,0,0,0,0,1189,0,0,TO_BE_DONE_UP,F
10671355,Heist-op-den-Berg,0,FLANDERS,HOUSE,549000,residential_sale,2019,4,172,HYPER_EQUIPPED,0,0,1,1,783,0,0,0,A
10412294,Westende,0,FLANDERS,APARTMENT,187000,residential_sale,1936,1,65,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,F
10671345,Marke,0,FLANDERS,HOUSE,220000,residential_sale,1965,3,0,INSTALLED,0,0,0,1,352,2,0,TO_BE_DONE_UP,D
10671350,Meise,0,FLANDERS,HOUSE,649000,residential_sale,1955,5,225,INSTALLED,0,0,1,1,1175,0,0,AS_NEW,0
10671346,Heule,0,FLANDERS,HOUSE,177500,residential_sale,0,3,0,INSTALLED,0,0,1,1,281,2,0,GOOD,F
10622255,De Panne,0,FLANDERS,HOUSE,249000,residential_sale,0,3,137,0,0,0,0,0,140,0,0,TO_RENOVATE,F
10671369,Heusden,0,FLANDERS,HOUSE,579000,residential_sale,1954,4,187,0,0,1,0,0,622,0,0,AS_NEW,B
10671333,Verviers Ensival,ISOLATED,WALLONIE,HOUSE,640000,residential_sale,2001,4,393,INSTALLED,0,0,1,1,567,3,0,GOOD,C
10412295,Westende,0,FLANDERS,APARTMENT,265000,residential_sale,1936,3,96,0,0,0,1,0,0,0,0,TO_BE_DONE_UP,E
10671334,De Panne,0,FLANDERS,APARTMENT,365000,residential_sale,2023,2,0,0,1,0,1,0,0,0,0,0,A
10671338,Oostkamp,0,FLANDERS,HOUSE,495000,residential_sale,2022,3,211,0,0,0,1,0,117,0,0,0,0
10671331,Zwalm,0,FLANDERS,APARTMENT,322750,residential_sale,0,2,107,0,0,0,1,0,0,0,0,AS_NEW,0
10567791,La Calamine,0,WALLONIE,APARTMENT_BLOCK,235000,residential_sale,1958,3,180,SEMI_EQUIPPED,0,1,1,1,270,4,0,GOOD,C
10671332,Lier,0,FLANDERS,HOUSE,389000,residential_sale,2013,3,140,0,0,0,0,1,85,0,0,0,B
10671352,Gent,0,FLANDERS,HOUSE,545000,residential_sale,0,5,254,HYPER_EQUIPPED,0,0,0,0,80,0,0,JUST_RENOVATED,D
10623538,Borgloon,0,FLANDERS,HOUSE,239000,residential_sale,1954,2,100,SEMI_EQUIPPED,0,1,1,0,546,3,0,GOOD,E
10671343,Zulte,URBAN,FLANDERS,HOUSE,489000,residential_sale,1995,4,206,INSTALLED,0,0,0,1,797,0,0,AS_NEW,C
10440305,Villers-le-Bouillet,0,WALLONIE,HOUSE,239000,residential_sale,0,3,187,INSTALLED,0,1,1,1,735,4,0,GOOD,G
10590561,Boutersem,0,FLANDERS,HOUSE,245000,residential_sale,1864,2,110,INSTALLED,0,0,1,0,101,3,0,GOOD,C
10607029,Willebroek,0,FLANDERS,HOUSE,249000,residential_sale,1951,3,168,SEMI_EQUIPPED,0,1,0,0,92,2,0,TO_RENOVATE,F
10393283,Huy,URBAN,WALLONIE,MANSION,249000,residential_sale,1900,2,330,INSTALLED,0,0,0,0,0,2,0,GOOD,E
10389358,Ronse,0,FLANDERS,HOUSE,235000,residential_sale,0,3,130,INSTALLED,0,1,1,0,145,2,0,JUST_RENOVATED,B
10574062,Plainevaux,0,WALLONIE,HOUSE,239000,residential_sale,1975,2,100,INSTALLED,0,1,0,1,1530,4,0,GOOD,E
10566845,Viesville,ISOLATED,WALLONIE,HOUSE,249000,residential_sale,1930,4,160,HYPER_EQUIPPED,0,0,0,1,580,3,0,AS_NEW,D
10645807,Nivelles,ISOLATED,WALLONIE,HOUSE,249000,residential_sale,1930,4,160,HYPER_EQUIPPED,0,0,0,1,580,3,0,AS_NEW,D
10511085,Aalst,ISOLATED,FLANDERS,HOUSE,249000,residential_sale,1918,2,80,HYPER_EQUIPPED,0,0,1,0,90,2,0,AS_NEW,C
10547423,Ronse,ISOLATED,FLANDERS,MIXED_USE_BUILDING,249000,residential_sale,1918,2,250,SEMI_EQUIPPED,0,0,0,0,470,2,0,TO_BE_DONE_UP,E
10629767,Erpe-Mere,URBAN,FLANDERS,HOUSE,248000,residential_sale,1962,3,148,INSTALLED,0,0,1,0,436,3,0,GOOD,D
10298964,SUGNY,0,WALLONIE,HOUSE,250000,residential_sale,2019,3,65,INSTALLED,0,1,0,0,517,4,0,AS_NEW,B
10553914,Destelbergen,0,FLANDERS,HOUSE,260000,residential_sale,1959,3,152,SEMI_EQUIPPED,0,1,0,1,120,3,0,TO_RENOVATE,F
10645806,Pont-à-Celles,ISOLATED,WALLONIE,HOUSE,249000,residential_sale,1930,4,160,HYPER_EQUIPPED,0,0,0,1,580,3,0,AS_NEW,D
10505100,Putte,0,FLANDERS,HOUSE,255000,residential_sale,1955,3,141,SEMI_EQUIPPED,0,1,1,0,248,2,0,TO_BE_DONE_UP,F
10629765,Aalst,URBAN,FLANDERS,HOUSE,259000,residential_sale,1930,3,130,INSTALLED,0,0,1,0,200,2,0,GOOD,E
10553913,Destelbergen,0,FLANDERS,HOUSE,260000,residential_sale,1959,3,152,SEMI_EQUIPPED,0,1,0,1,122,2,0,TO_RENOVATE,E
10616645,Geetbets,0,FLANDERS,HOUSE,249000,residential_sale,1952,3,135,SEMI_EQUIPPED,0,1,0,1,0,4,0,TO_RENOVATE,F
10555907,Seraing,0,WALLONIE,HOUSE,255000,residential_sale,0,3,137,INSTALLED,0,1,0,1,300,3,0,TO_BE_DONE_UP,E
10624730,Oostrozebeke,0,FLANDERS,HOUSE,268000,residential_sale,1958,4,154,SEMI_EQUIPPED,0,1,0,0,342,3,0,TO_BE_DONE_UP,F
10634658,LANDEGEM,0,FLANDERS,HOUSE,270000,residential_sale,1959,3,106,INSTALLED,0,1,1,0,709,3,0,TO_RESTORE,F
10648795,Menen,URBAN,FLANDERS,HOUSE,275000,residential_sale,2013,2,96,USA_HYPER_EQUIPPED,0,0,1,1,150,2,0,AS_NEW,A
10671330,Merelbeke,0,FLANDERS,APARTMENT,345000,residential_sale,2004,2,70,0,0,0,1,0,0,2,0,AS_NEW,B
10365859,Huy,0,WALLONIE,HOUSE,269000,residential_sale,0,4,150,INSTALLED,0,1,1,1,1036,4,0,GOOD,F
10494208,Morlanwelz,0,WALLONIE,HOUSE,270000,residential_sale,1918,5,231,INSTALLED,0,0,1,0,280,3,0,AS_NEW,D
10602191,Oudenaarde,RESIDENTIAL,FLANDERS,HOUSE,249000,residential_sale,0,3,130,HYPER_EQUIPPED,0,0,1,1,96,2,0,JUST_RENOVATED,B
10199419,Huy,0,WALLONIE,MIXED_USE_BUILDING,275000,residential_sale,0,4,220,INSTALLED,0,1,0,0,161,2,0,GOOD,D
10671323,Anderlecht,COUNTRY,BRUSSELS,APARTMENT,199990,residential_sale,1974,2,80,SEMI_EQUIPPED,0,0,1,0,0,2,0,GOOD,C
10622247,Zedelgem,0,FLANDERS,HOUSE,185000,residential_sale,1971,3,0,0,0,0,0,0,216,0,0,TO_RENOVATE,E
10671322,Nijlen,0,FLANDERS,APARTMENT_BLOCK,365000,residential_sale,0,0,0,0,0,0,0,0,70,0,0,JUST_RENOVATED,C
10671329,Loppem,0,FLANDERS,HOUSE,425000,residential_sale,1974,4,204,INSTALLED,0,0,0,0,800,0,0,TO_RENOVATE,F
10671319,Deerlijk,0,FLANDERS,HOUSE,446246,residential_sale,2020,3,174,USA_HYPER_EQUIPPED,0,0,0,1,512,0,0,AS_NEW,A
10671320,Wervik,0,FLANDERS,MIXED_USE_BUILDING,120000,residential_sale,0,1,170,USA_HYPER_EQUIPPED,0,0,0,0,113,0,0,AS_NEW,0
10671318,Deerlijk,0,FLANDERS,MIXED_USE_BUILDING,446246,residential_sale,2020,3,174,USA_HYPER_EQUIPPED,0,0,0,1,512,0,0,AS_NEW,A
10656039,Tongeren,URBAN,FLANDERS,HOUSE,249000,residential_sale,0,2,118,INSTALLED,0,0,0,1,70,2,0,JUST_RENOVATED,D
10671317,Berendrecht,COUNTRY,FLANDERS,HOUSE,520000,residential_sale,2024,3,156,INSTALLED,0,0,0,1,516,0,0,0,0
10527912,GRIVEGNEE,URBAN,WALLONIE,HOUSE,275000,residential_sale,1949,3,163,SEMI_EQUIPPED,0,0,1,1,162,2,0,TO_BE_DONE_UP,E
10671308,Zeveneken,0,FLANDERS,APARTMENT,310830,residential_sale,2024,2,0,0,0,0,1,0,0,0,0,0,0
10562935,Les Waleffes,0,WALLONIE,HOUSE,370000,residential_sale,2008,3,173,INSTALLED,0,0,1,1,834,4,0,GOOD,C
10671300,Wortegem-Petegem,0,FLANDERS,HOUSE,330000,residential_sale,0,3,208,0,0,0,0,1,800,0,0,AS_NEW,D
10671299,Heestert,0,FLANDERS,APARTMENT,409724,residential_sale,2022,3,155,INSTALLED,0,0,1,1,0,0,0,AS_NEW,0
10671296,Oeselgem,0,FLANDERS,HOUSE,269000,residential_sale,0,3,298,SEMI_EQUIPPED,0,0,1,0,463,0,0,0,E
10671293,Ellezelles,COUNTRY,WALLONIE,VILLA,620000,residential_sale,1998,4,277,0,0,0,0,1,7258,0,0,0,C
10671295,Wielsbeke,0,FLANDERS,HOUSE,319000,residential_sale,1969,3,111,0,0,0,0,1,322,0,0,JUST_RENOVATED,C
10671285,Poperinge,0,FLANDERS,VILLA,425000,residential_sale,2023,3,180,0,0,0,0,0,475,4,0,0,0
10671283,Verviers,0,WALLONIE,HOUSE,209000,residential_sale,0,4,198,INSTALLED,0,0,1,1,151,2,0,GOOD,D
10671288,Passendale,0,FLANDERS,HOUSE,249000,residential_sale,0,5,0,0,0,0,0,0,3593,0,0,0,F
10671316,Berendrecht,COUNTRY,FLANDERS,HOUSE,530000,residential_sale,2024,3,166,INSTALLED,0,0,0,1,642,0,0,0,0
10671294,Gent,0,FLANDERS,HOUSE,309000,residential_sale,0,2,77,0,0,0,0,1,62,0,0,0,D
10671282,Deinze,0,FLANDERS,HOUSE,319000,residential_sale,1957,4,142,0,0,0,0,0,949,3,0,TO_RENOVATE,F
10671271,HERSELT,0,FLANDERS,HOUSE,369000,residential_sale,1955,3,162,INSTALLED,0,1,0,1,940,4,0,GOOD,D
10671276,Brasschaat,0,FLANDERS,HOUSE,389000,residential_sale,1961,3,128,INSTALLED,0,0,0,1,563,0,0,TO_RENOVATE,F
10671279,Deurne,0,FLANDERS,HOUSE,378000,residential_sale,0,3,180,0,0,0,0,0,170,0,0,AS_NEW,C
10671281,Deinze,0,FLANDERS,APARTMENT,239000,residential_sale,2014,1,66,0,0,0,0,0,0,2,0,GOOD,B
10671268,Sint-Niklaas,URBAN,FLANDERS,HOUSE,239000,residential_sale,1933,4,156,SEMI_EQUIPPED,0,0,1,0,108,0,0,TO_RENOVATE,F
10625733,PUURS-SINT-AMANDS,0,FLANDERS,HOUSE,279000,residential_sale,1874,2,118,INSTALLED,0,1,0,0,192,4,0,GOOD,C
10671224,Mouscron,0,WALLONIE,APARTMENT_GROUP,0,group_sale,0,0,0,0,0,0,0,0,0,0,0,0,0
10671270,Aalst,RESIDENTIAL,FLANDERS,APARTMENT,295000,residential_sale,2004,3,180,INSTALLED,0,0,1,1,0,0,0,AS_NEW,B
10597079,Musson,ISOLATED,WALLONIE,HOUSE,279000,residential_sale,1958,3,162,NOT_INSTALLED,0,0,0,0,1591,4,0,TO_RENOVATE,G
10510931,Trooz,ISOLATED,WALLONIE,HOUSE,279800,residential_sale,0,3,200,INSTALLED,0,0,1,1,280,3,1,GOOD,D
10582501,Tessenderlo,0,FLANDERS,HOUSE,285000,residential_sale,1968,2,151,INSTALLED,0,1,0,1,373,3,0,TO_BE_DONE_UP,E
10637697,VIERSET-BARSE,0,WALLONIE,HOUSE,279000,residential_sale,1899,4,107,INSTALLED,0,1,0,0,240,3,0,JUST_RENOVATED,C
10466468,La Louvière Saint-Vaast,0,WALLONIE,VILLA,285000,residential_sale,1987,3,168,INSTALLED,0,0,1,0,1559,4,1,GOOD,E
10551971,Ronse,RESIDENTIAL,FLANDERS,HOUSE,289500,residential_sale,1930,3,182,HYPER_EQUIPPED,0,0,1,1,160,2,0,GOOD,B
10535972,Liège,0,WALLONIE,HOUSE,289000,residential_sale,1965,2,160,NOT_INSTALLED,0,1,0,0,0,2,0,TO_BE_DONE_UP,C
10290917,Zaventem,0,FLANDERS,HOUSE,295000,residential_sale,1899,3,123,INSTALLED,0,0,1,1,70,2,0,GOOD,D
10615039,LAMORTEAU,0,WALLONIE,HOUSE,298000,residential_sale,1974,3,172,0,0,1,0,1,1018,4,0,GOOD,F
10473866,CHAPON-SERAING,0,WALLONIE,HOUSE,295000,residential_sale,0,3,150,NOT_INSTALLED,0,1,1,1,395,3,0,AS_NEW,C
10634420,COUTISSE,0,WALLONIE,HOUSE,298000,residential_sale,1970,4,136,INSTALLED,0,1,1,1,1600,4,0,GOOD,G
